"year","month","day","PM_Average","city"
2014,9,6,37.0476190476191,"Shanghai"
2014,9,7,144.270833333333,"Beijing"
2014,9,7,32.5571428571429,"Shanghai"
2014,9,8,8.71875,"Beijing"
2014,9,8,39.2676056338028,"Shanghai"
2014,9,9,39.1578947368421,"Beijing"
2014,9,9,33.9577464788732,"Shanghai"
2014,9,10,69.1770833333333,"Beijing"
2014,9,10,45.3913043478261,"Shanghai"
2014,9,11,95.0104166666667,"Beijing"
2014,9,11,12.9565217391304,"Shanghai"
2014,9,12,68.125,"Beijing"
2014,9,12,22.0714285714286,"Shanghai"
2014,9,13,63.8958333333333,"Beijing"
2014,9,13,13.4090909090909,"Shanghai"
2014,9,14,45.4479166666667,"Beijing"
2014,9,14,12.7361111111111,"Shanghai"
2014,9,15,19.5632183908046,"Beijing"
2014,9,15,11.4328358208955,"Shanghai"
2014,9,16,44.468085106383,"Beijing"
2014,9,16,27.3380281690141,"Shanghai"
2014,9,17,35.2395833333333,"Beijing"
2014,9,17,16.7428571428571,"Shanghai"
2014,9,18,66.3510638297872,"Beijing"
2014,9,18,20,"Shanghai"
2014,9,19,95.9468085106383,"Beijing"
2014,9,19,40.5735294117647,"Shanghai"
2014,9,20,135.46875,"Beijing"
2014,9,20,54.3088235294118,"Shanghai"
2014,9,21,93.1770833333333,"Beijing"
2014,9,21,13.1304347826087,"Shanghai"
2014,9,22,99.6041666666667,"Beijing"
2014,9,22,14.1449275362319,"Shanghai"
2014,9,23,55.7553191489362,"Beijing"
2014,9,23,15.3818181818182,"Shanghai"
2014,9,24,31.7684210526316,"Beijing"
2014,9,24,27.9473684210526,"Shanghai"
2014,9,25,111.4375,"Beijing"
2014,9,25,48.741935483871,"Shanghai"
2014,9,26,132.03125,"Beijing"
2014,9,26,57.3768115942029,"Shanghai"
2014,9,27,35.0104166666667,"Beijing"
2014,9,27,39.4285714285714,"Shanghai"
2014,9,28,64.5473684210526,"Beijing"
2014,9,28,20.6911764705882,"Shanghai"
2014,9,29,51.84375,"Beijing"
2014,9,29,50.8484848484849,"Shanghai"
2014,9,30,26.4315789473684,"Beijing"
2014,9,30,18.8461538461538,"Shanghai"
2014,10,1,77.6041666666667,"Beijing"
2014,10,1,20.265625,"Shanghai"
2014,10,2,62.8020833333333,"Beijing"
2014,10,2,53.0714285714286,"Shanghai"
2014,10,3,118.302083333333,"Beijing"
2014,10,3,44.1830985915493,"Shanghai"
2014,10,4,74.4166666666667,"Beijing"
2014,10,4,14.2112676056338,"Shanghai"
2014,10,5,32.6881720430108,"Beijing"
2014,10,5,29.4929577464789,"Shanghai"
2014,10,6,35.4895833333333,"Beijing"
2014,10,6,35.7714285714286,"Shanghai"
2014,10,7,144.958333333333,"Beijing"
2014,10,7,28.0704225352113,"Shanghai"
2014,10,8,286.631578947368,"Beijing"
2014,10,8,22.2253521126761,"Shanghai"
2014,10,9,348.157303370787,"Beijing"
2014,10,9,24.695652173913,"Shanghai"
2014,10,10,304.641304347826,"Beijing"
2014,10,10,31.8428571428571,"Shanghai"
2014,10,11,188.547368421053,"Beijing"
2014,10,11,33.8428571428571,"Shanghai"
2014,10,12,9.61052631578947,"Beijing"
2014,10,12,31.5285714285714,"Shanghai"
2014,10,13,19.3578947368421,"Beijing"
2014,10,13,30.9558823529412,"Shanghai"
2014,10,14,66.1157894736842,"Beijing"
2014,10,14,45.672131147541,"Shanghai"
2014,10,15,64.5578947368421,"Beijing"
2014,10,15,99.943661971831,"Shanghai"
2014,10,16,48.0125,"Beijing"
2014,10,16,103.771428571429,"Shanghai"
2014,10,17,112.680555555556,"Beijing"
2014,10,17,19.0571428571429,"Shanghai"
2014,10,18,201.666666666667,"Beijing"
2014,10,18,15.8732394366197,"Shanghai"
2014,10,19,262.083333333333,"Beijing"
2014,10,19,21.6,"Shanghai"
2014,10,20,200.281690140845,"Beijing"
2014,10,20,55.4647887323944,"Shanghai"
2014,10,21,40.5955056179775,"Beijing"
2014,10,21,71.9253731343284,"Shanghai"
2014,10,22,87.4,"Beijing"
2014,10,22,49.1428571428571,"Shanghai"
2014,10,23,141.404255319149,"Beijing"
2014,10,23,39.2753623188406,"Shanghai"
2014,10,24,260.863157894737,"Beijing"
2014,10,24,32,"Shanghai"
2014,10,25,354.5,"Beijing"
2014,10,25,29.3943661971831,"Shanghai"
2014,10,26,74.2708333333333,"Beijing"
2014,10,26,57.6901408450704,"Shanghai"
2014,10,27,29.5121951219512,"Beijing"
2014,10,27,43.6142857142857,"Shanghai"
2014,10,28,64.8714285714286,"Beijing"
2014,10,28,18.7571428571429,"Shanghai"
2014,10,29,124.097222222222,"Beijing"
2014,10,29,26.3188405797101,"Shanghai"
2014,10,30,176.347826086957,"Beijing"
2014,10,30,48.3428571428571,"Shanghai"
2014,10,31,177.736842105263,"Beijing"
2014,10,31,56.9,"Shanghai"
2014,11,1,47.2291666666667,"Beijing"
2014,11,1,72.4366197183099,"Shanghai"
2014,11,2,6.62637362637363,"Beijing"
2014,11,2,58.1014492753623,"Shanghai"
2014,11,3,29.0222222222222,"Beijing"
2014,11,3,35.7916666666667,"Shanghai"
2014,11,4,129.791666666667,"Beijing"
2014,11,4,38.943661971831,"Shanghai"
2014,11,5,72.6041666666667,"Beijing"
2014,11,5,36.0422535211268,"Shanghai"
2014,11,6,13.6105263157895,"Beijing"
2014,11,6,133.855072463768,"Shanghai"
2014,11,7,49.53125,"Beijing"
2014,11,7,40.2253521126761,"Shanghai"
2014,11,8,76.4842105263158,"Beijing"
2014,11,8,27.0845070422535,"Shanghai"
2014,11,9,64.1145833333333,"Beijing"
2014,11,9,38.2676056338028,"Shanghai"
2014,11,10,79.5263157894737,"Beijing"
2014,11,10,65.4084507042254,"Shanghai"
2014,11,11,40.1290322580645,"Beijing"
2014,11,11,62.1449275362319,"Shanghai"
2014,11,12,6.3695652173913,"Beijing"
2014,11,12,135.271428571429,"Shanghai"
2014,11,13,26.1789473684211,"Beijing"
2014,11,13,32.3380281690141,"Shanghai"
2014,11,14,42.9263157894737,"Beijing"
2014,11,14,47.0142857142857,"Shanghai"
2014,11,15,163.557894736842,"Beijing"
2014,11,15,35.7323943661972,"Shanghai"
2014,11,16,106.3125,"Beijing"
2014,11,16,70.8732394366197,"Shanghai"
2014,11,17,24.2916666666667,"Beijing"
2014,11,17,119.8,"Shanghai"
2014,11,18,85.8125,"Beijing"
2014,11,18,60.6571428571429,"Shanghai"
2014,11,19,311.846153846154,"Beijing"
2014,11,19,34.4647887323944,"Shanghai"
2014,11,20,360.047619047619,"Beijing"
2014,11,20,32.7887323943662,"Shanghai"
2014,11,21,168.951807228916,"Beijing"
2014,11,21,40.2428571428571,"Shanghai"
2014,11,22,43.0957446808511,"Beijing"
2014,11,22,76.4492753623188,"Shanghai"
2014,11,23,127.90625,"Beijing"
2014,11,23,36.9333333333333,"Shanghai"
2014,11,24,83.5208333333333,"Beijing"
2014,11,24,30.6984126984127,"Shanghai"
2014,11,25,174.166666666667,"Beijing"
2014,11,25,30.0704225352113,"Shanghai"
2014,11,26,292.212765957447,"Beijing"
2014,11,26,46.2608695652174,"Shanghai"
2014,11,27,65.752688172043,"Beijing"
2014,11,27,22.8142857142857,"Shanghai"
2014,11,28,97.0416666666667,"Beijing"
2014,11,28,64.3802816901408,"Shanghai"
2014,11,29,291.145833333333,"Beijing"
2014,11,29,40.7142857142857,"Shanghai"
2014,11,30,78.21875,"Beijing"
2014,11,30,43.1428571428571,"Shanghai"
2014,12,1,11.3404255319149,"Beijing"
2014,12,1,55.6197183098592,"Shanghai"
2014,12,2,49.0898876404494,"Beijing"
2014,12,2,41.0142857142857,"Shanghai"
2014,12,3,19.1368421052632,"Beijing"
2014,12,3,61.1428571428571,"Shanghai"
2014,12,4,8.23655913978495,"Beijing"
2014,12,4,90.6521739130435,"Shanghai"
2014,12,5,39.4787234042553,"Beijing"
2014,12,5,83.2608695652174,"Shanghai"
2014,12,6,69.75,"Beijing"
2014,12,6,84.0845070422535,"Shanghai"
2014,12,7,47.4375,"Beijing"
2014,12,7,80.8169014084507,"Shanghai"
2014,12,8,61.6555555555556,"Beijing"
2014,12,8,104,"Shanghai"
2014,12,9,318.823529411765,"Beijing"
2014,12,9,33.0454545454545,"Shanghai"
2014,12,10,121.212765957447,"Beijing"
2014,12,10,60.8591549295775,"Shanghai"
2014,12,11,22.0729166666667,"Beijing"
2014,12,11,82.6086956521739,"Shanghai"
2014,12,12,11.3541666666667,"Beijing"
2014,12,12,80.0281690140845,"Shanghai"
2014,12,13,48.6770833333333,"Beijing"
2014,12,13,77.9718309859155,"Shanghai"
2014,12,14,98.4479166666667,"Beijing"
2014,12,14,85.7042253521127,"Shanghai"
2014,12,15,77.9479166666667,"Beijing"
2014,12,15,89.5774647887324,"Shanghai"
2014,12,16,7.85106382978723,"Beijing"
2014,12,16,76.0571428571429,"Shanghai"
2014,12,17,91.875,"Beijing"
2014,12,17,50.5774647887324,"Shanghai"
2014,12,18,154.126436781609,"Beijing"
2014,12,18,73.3098591549296,"Shanghai"
2014,12,19,53.9487179487179,"Beijing"
2014,12,19,75.887323943662,"Shanghai"
2014,12,20,7.95402298850575,"Beijing"
2014,12,20,56.9295774647887,"Shanghai"
2014,12,21,17.90625,"Beijing"
2014,12,21,71.5,"Shanghai"
2014,12,22,91.1489361702128,"Beijing"
2014,12,22,79.5492957746479,"Shanghai"
2014,12,23,88.09375,"Beijing"
2014,12,23,59.4285714285714,"Shanghai"
2014,12,24,12.3541666666667,"Beijing"
2014,12,24,136.797101449275,"Shanghai"
2014,12,25,28.8842105263158,"Beijing"
2014,12,25,35.4366197183099,"Shanghai"
2014,12,26,168.488636363636,"Beijing"
2014,12,26,24.4647887323944,"Shanghai"
2014,12,27,229.90243902439,"Beijing"
2014,12,27,26.0422535211268,"Shanghai"
2014,12,28,180.162790697674,"Beijing"
2014,12,28,72.2676056338028,"Shanghai"
2014,12,29,143.302083333333,"Beijing"
2014,12,29,140.942028985507,"Shanghai"
2014,12,30,34.5104166666667,"Beijing"
2014,12,30,125.594202898551,"Shanghai"
2014,12,31,7.03157894736842,"Beijing"
2014,12,31,106.352112676056,"Shanghai"
2015,1,1,48.4731182795699,"Beijing"
2015,1,1,43.3428571428571,"Shanghai"
2015,1,2,58.3723404255319,"Beijing"
2015,1,2,84.0140845070423,"Shanghai"
2015,1,3,205.166666666667,"Beijing"
2015,1,3,97.5633802816901,"Shanghai"
2015,1,4,207.774193548387,"Beijing"
2015,1,4,126.685714285714,"Shanghai"
2015,1,5,91.2365591397849,"Beijing"
2015,1,5,83.9855072463768,"Shanghai"
2015,1,6,34.6785714285714,"Beijing"
2015,1,6,85.8970588235294,"Shanghai"
2015,1,7,72,"Beijing"
2015,1,7,40.1408450704225,"Shanghai"
2015,1,8,171.739583333333,"Beijing"
2015,1,8,76.25,"Shanghai"
2015,1,9,102.28125,"Beijing"
2015,1,9,156.041666666667,"Shanghai"
2015,1,10,189.229166666667,"Beijing"
2015,1,10,178.902777777778,"Shanghai"
2015,1,11,34,"Beijing"
2015,1,11,195.25,"Shanghai"
2015,1,12,105.105263157895,"Beijing"
2015,1,12,20.625,"Shanghai"
2015,1,13,197.041666666667,"Beijing"
2015,1,13,20.0277777777778,"Shanghai"
2015,1,14,249.90625,"Beijing"
2015,1,14,25.5138888888889,"Shanghai"
2015,1,15,375.835164835165,"Beijing"
2015,1,15,82.6944444444444,"Shanghai"
2015,1,16,90.3229166666667,"Beijing"
2015,1,16,116.295774647887,"Shanghai"
2015,1,17,63.6413043478261,"Beijing"
2015,1,17,80.0694444444444,"Shanghai"
2015,1,18,73.7848101265823,"Beijing"
2015,1,18,88.4142857142857,"Shanghai"
2015,1,19,49.563829787234,"Beijing"
2015,1,19,90.2816901408451,"Shanghai"
2015,1,20,91.1666666666667,"Beijing"
2015,1,20,35.5492957746479,"Shanghai"
2015,1,21,13.90625,"Beijing"
2015,1,21,109.366197183099,"Shanghai"
2015,1,22,126.585106382979,"Beijing"
2015,1,22,130.361111111111,"Shanghai"
2015,1,23,245.8,"Beijing"
2015,1,23,115.742857142857,"Shanghai"
2015,1,24,88.5729166666667,"Beijing"
2015,1,24,110.763888888889,"Shanghai"
2015,1,25,136.021052631579,"Beijing"
2015,1,25,133.625,"Shanghai"
2015,1,26,102.164835164835,"Beijing"
2015,1,26,106.555555555556,"Shanghai"
2015,1,27,20.6170212765957,"Beijing"
2015,1,27,51.2535211267606,"Shanghai"
2015,1,28,43.5,"Beijing"
2015,1,28,19.8055555555556,"Shanghai"
2015,1,29,60.2659574468085,"Beijing"
2015,1,29,15.8888888888889,"Shanghai"
2015,1,30,11.5957446808511,"Beijing"
2015,1,30,75.2083333333333,"Shanghai"
2015,1,31,40.1612903225806,"Beijing"
2015,1,31,35.0985915492958,"Shanghai"
2015,2,1,94.0520833333333,"Beijing"
2015,2,1,24.2142857142857,"Shanghai"
2015,2,2,163.305263157895,"Beijing"
2015,2,2,30.9154929577465,"Shanghai"
2015,2,3,107.421052631579,"Beijing"
2015,2,3,43.4166666666667,"Shanghai"
2015,2,4,9.69791666666667,"Beijing"
2015,2,4,179.777777777778,"Shanghai"
2015,2,5,28.6666666666667,"Beijing"
2015,2,5,95.3333333333333,"Shanghai"
2015,2,6,81.4270833333333,"Beijing"
2015,2,6,74.1830985915493,"Shanghai"
2015,2,7,9.46875,"Beijing"
2015,2,7,107.319444444444,"Shanghai"
2015,2,8,29.3333333333333,"Beijing"
2015,2,8,59.48,"Shanghai"
2015,2,9,129.114583333333,"Beijing"
2015,2,9,33.8833333333333,"Shanghai"
2015,2,10,145.958333333333,"Beijing"
2015,2,10,54.9295774647887,"Shanghai"
2015,2,11,54.3870967741936,"Beijing"
2015,2,11,80.4583333333333,"Shanghai"
2015,2,12,36.4468085106383,"Beijing"
2015,2,12,167.929577464789,"Shanghai"
2015,2,13,154.10989010989,"Beijing"
2015,2,13,49.1830985915493,"Shanghai"
2015,2,14,295.03125,"Beijing"
2015,2,14,57,"Shanghai"
2015,2,15,316.479166666667,"Beijing"
2015,2,15,57.0277777777778,"Shanghai"
2015,2,16,122.59375,"Beijing"
2015,2,16,114.842857142857,"Shanghai"
2015,2,17,32.1604938271605,"Beijing"
2015,2,17,123.541666666667,"Shanghai"
2015,2,18,54.4324324324324,"Beijing"
2015,2,18,68.7101449275362,"Shanghai"
2015,2,19,206.221052631579,"Beijing"
2015,2,19,19.4923076923077,"Shanghai"
2015,2,20,143.15625,"Beijing"
2015,2,20,16.4861111111111,"Shanghai"
2015,2,21,156.458333333333,"Beijing"
2015,2,21,58.6619718309859,"Shanghai"
2015,2,22,42.9791666666667,"Beijing"
2015,2,22,117.788732394366,"Shanghai"
2015,2,23,59.8854166666667,"Beijing"
2015,2,23,53.8055555555556,"Shanghai"
2015,2,24,178.354166666667,"Beijing"
2015,2,24,44.7222222222222,"Shanghai"
2015,2,25,66.2395833333333,"Beijing"
2015,2,25,24.3230769230769,"Shanghai"
2015,2,26,15.1145833333333,"Beijing"
2015,2,26,54.25,"Shanghai"
2015,2,27,25.109756097561,"Beijing"
2015,2,27,20.8194444444444,"Shanghai"
2015,2,28,141.275362318841,"Beijing"
2015,2,28,16.5694444444444,"Shanghai"
2015,3,1,44.875,"Beijing"
2015,3,1,76.03125,"Shanghai"
2015,3,2,71.2421052631579,"Beijing"
2015,3,2,101.873015873016,"Shanghai"
2015,3,3,8.73118279569892,"Beijing"
2015,3,3,78.9859154929577,"Shanghai"
2015,3,4,26.28125,"Beijing"
2015,3,4,22.056338028169,"Shanghai"
2015,3,5,119.8125,"Beijing"
2015,3,5,17.375,"Shanghai"
2015,3,6,218.802083333333,"Beijing"
2015,3,6,27.0277777777778,"Shanghai"
2015,3,7,252.75,"Beijing"
2015,3,7,34.0694444444444,"Shanghai"
2015,3,8,123.84375,"Beijing"
2015,3,8,28.2258064516129,"Shanghai"
2015,3,9,8.5,"Beijing"
2015,3,9,44.0461538461538,"Shanghai"
2015,3,10,34.9468085106383,"Beijing"
2015,3,10,22.8169014084507,"Shanghai"
2015,3,11,53.936170212766,"Beijing"
2015,3,11,44.9861111111111,"Shanghai"
2015,3,12,82.1875,"Beijing"
2015,3,12,69.7714285714286,"Shanghai"
2015,3,13,70.5729166666667,"Beijing"
2015,3,13,93.7777777777778,"Shanghai"
2015,3,14,104.552083333333,"Beijing"
2015,3,14,101.527777777778,"Shanghai"
2015,3,15,117.821052631579,"Beijing"
2015,3,15,53.2777777777778,"Shanghai"
2015,3,16,225.15625,"Beijing"
2015,3,16,31.875,"Shanghai"
2015,3,17,206.416666666667,"Beijing"
2015,3,17,38.5,"Shanghai"
2015,3,18,50.9677419354839,"Beijing"
2015,3,18,57.2361111111111,"Shanghai"
2015,3,19,98.3854166666667,"Beijing"
2015,3,19,76.7083333333333,"Shanghai"
2015,3,20,49.0786516853933,"Beijing"
2015,3,20,62.0833333333333,"Shanghai"
2015,3,21,20.9263157894737,"Beijing"
2015,3,21,98,"Shanghai"
2015,3,22,23.0729166666667,"Beijing"
2015,3,22,68.2916666666667,"Shanghai"
2015,3,23,39.0416666666667,"Beijing"
2015,3,23,21.9583333333333,"Shanghai"
2015,3,24,89.7083333333333,"Beijing"
2015,3,24,13.6805555555556,"Shanghai"
2015,3,25,121.619565217391,"Beijing"
2015,3,25,19.2083333333333,"Shanghai"
2015,3,26,108.096774193548,"Beijing"
2015,3,26,23.5352112676056,"Shanghai"
2015,3,27,107.88,"Beijing"
2015,3,27,29.125,"Shanghai"
2015,3,28,62.5897435897436,"Beijing"
2015,3,28,74.3472222222222,"Shanghai"
2015,3,29,96.8709677419355,"Beijing"
2015,3,29,82.125,"Shanghai"
2015,3,30,158.659574468085,"Beijing"
2015,3,30,38.5846153846154,"Shanghai"
2015,3,31,142.986486486486,"Beijing"
2015,3,31,64.5833333333333,"Shanghai"
2015,4,1,56.0659340659341,"Beijing"
2015,4,1,56.0833333333333,"Shanghai"
2015,4,2,37.5520833333333,"Beijing"
2015,4,2,38.9722222222222,"Shanghai"
2015,4,3,32.25,"Beijing"
2015,4,3,68.9722222222222,"Shanghai"
2015,4,4,70.7368421052632,"Beijing"
2015,4,4,65.2083333333333,"Shanghai"
2015,4,5,58.2708333333333,"Beijing"
2015,4,5,54.3888888888889,"Shanghai"
2015,4,6,23.2159090909091,"Beijing"
2015,4,6,20.5820895522388,"Shanghai"
2015,4,7,27.9684210526316,"Beijing"
2015,4,7,22.1549295774648,"Shanghai"
2015,4,8,106.90625,"Beijing"
2015,4,8,29.6129032258065,"Shanghai"
2015,4,9,175.666666666667,"Beijing"
2015,4,9,27.3018867924528,"Shanghai"
2015,4,10,166.666666666667,"Beijing"
2015,4,10,44.8,"Shanghai"
2015,4,11,155.351063829787,"Beijing"
2015,4,11,42.9824561403509,"Shanghai"
2015,4,12,14.6526315789474,"Beijing"
2015,4,12,51.1746031746032,"Shanghai"
2015,4,13,32.40625,"Beijing"
2015,4,13,44.3965517241379,"Shanghai"
2015,4,14,64.6354166666667,"Beijing"
2015,4,14,65.9718309859155,"Shanghai"
2015,4,15,133.10989010989,"Beijing"
2015,4,15,73.4590163934426,"Shanghai"
2015,4,16,31.8023255813953,"Beijing"
2015,4,16,65.1016949152542,"Shanghai"
2015,4,17,92.1882352941176,"Beijing"
2015,4,17,32.9861111111111,"Shanghai"
2015,4,18,144.489361702128,"Beijing"
2015,4,18,60.9861111111111,"Shanghai"
2015,4,19,65.6210526315789,"Beijing"
2015,4,19,122.391304347826,"Shanghai"
2015,4,20,76.1666666666667,"Beijing"
2015,4,20,44.7222222222222,"Shanghai"
2015,4,21,61.7395833333333,"Beijing"
2015,4,21,39.9859154929577,"Shanghai"
2015,4,22,53.9583333333333,"Beijing"
2015,4,22,81.5571428571429,"Shanghai"
2015,4,23,60.2127659574468,"Beijing"
2015,4,23,64.74,"Shanghai"
2015,4,24,62.1382978723404,"Beijing"
2015,4,24,64.5217391304348,"Shanghai"
2015,4,25,88.0111111111111,"Beijing"
2015,4,25,73.2777777777778,"Shanghai"
2015,4,26,109.510416666667,"Beijing"
2015,4,26,47.9710144927536,"Shanghai"
2015,4,27,94.0736842105263,"Beijing"
2015,4,27,45.1081081081081,"Shanghai"
2015,4,28,54,"Beijing"
2015,4,28,70.6507936507936,"Shanghai"
2015,4,29,119.861111111111,"Beijing"
2015,4,29,48.5,"Shanghai"
2015,4,30,116.416666666667,"Beijing"
2015,4,30,70.1944444444444,"Shanghai"
2015,5,1,122.916666666667,"Beijing"
2015,5,1,45.2777777777778,"Shanghai"
2015,5,2,46.5432098765432,"Beijing"
2015,5,2,48.0454545454545,"Shanghai"
2015,5,3,53.7530864197531,"Beijing"
2015,5,3,58.8472222222222,"Shanghai"
2015,5,4,26.8915662650602,"Beijing"
2015,5,4,71.4861111111111,"Shanghai"
2015,5,5,48.2967032967033,"Beijing"
2015,5,5,22.169014084507,"Shanghai"
2015,5,6,28.4947368421053,"Beijing"
2015,5,6,39.25,"Shanghai"
2015,5,7,53.3510638297872,"Beijing"
2015,5,7,53.625,"Shanghai"
2015,5,8,60.5104166666667,"Beijing"
2015,5,8,28.4861111111111,"Shanghai"
2015,5,9,37.7142857142857,"Beijing"
2015,5,9,23.8888888888889,"Shanghai"
2015,5,10,40.7978723404255,"Beijing"
2015,5,10,38.1111111111111,"Shanghai"
2015,5,11,27.4105263157895,"Beijing"
2015,5,11,30.056338028169,"Shanghai"
2015,5,12,29.5104166666667,"Beijing"
2015,5,12,42.0972222222222,"Shanghai"
2015,5,13,88.7604166666667,"Beijing"
2015,5,13,45.0694444444444,"Shanghai"
2015,5,14,25.25,"Beijing"
2015,5,14,50.7361111111111,"Shanghai"
2015,5,15,33.34375,"Beijing"
2015,5,15,44.8472222222222,"Shanghai"
2015,5,16,59.5,"Beijing"
2015,5,16,41.125,"Shanghai"
2015,5,17,145.4375,"Beijing"
2015,5,17,36.4166666666667,"Shanghai"
2015,5,18,68.2234042553192,"Beijing"
2015,5,18,56.1111111111111,"Shanghai"
2015,5,19,14.046511627907,"Beijing"
2015,5,19,81.2638888888889,"Shanghai"
2015,5,20,21.2650602409639,"Beijing"
2015,5,20,46.7042253521127,"Shanghai"
2015,5,21,35.5,"Beijing"
2015,5,21,20.1714285714286,"Shanghai"
2015,5,22,57.75,"Beijing"
2015,5,22,29.2083333333333,"Shanghai"
2015,5,23,100.875,"Beijing"
2015,5,23,36.5555555555556,"Shanghai"
2015,5,24,116.59375,"Beijing"
2015,5,24,35.9583333333333,"Shanghai"
2015,5,25,97.8125,"Beijing"
2015,5,25,31.9428571428571,"Shanghai"
2015,5,26,86.7065217391304,"Beijing"
2015,5,26,28.8428571428571,"Shanghai"
2015,5,27,92.5625,"Beijing"
2015,5,27,42.2638888888889,"Shanghai"
2015,5,28,101,"Beijing"
2015,5,28,35.6527777777778,"Shanghai"
2015,5,29,60.0625,"Beijing"
2015,5,29,31.5972222222222,"Shanghai"
2015,5,30,64.59375,"Beijing"
2015,5,30,40.2222222222222,"Shanghai"
2015,5,31,56,"Beijing"
2015,5,31,55.4305555555556,"Shanghai"
2015,6,1,105.125,"Beijing"
2015,6,1,54.7083333333333,"Shanghai"
2015,6,2,30.7291666666667,"Beijing"
2015,6,2,42.25,"Shanghai"
2015,6,3,31.6947368421053,"Beijing"
2015,6,3,20.1884057971014,"Shanghai"
2015,6,4,48.3052631578947,"Beijing"
2015,6,4,28.0138888888889,"Shanghai"
2015,6,5,51.40625,"Beijing"
2015,6,5,69.7083333333333,"Shanghai"
2015,6,6,23.8333333333333,"Beijing"
2015,6,6,65.9583333333333,"Shanghai"
2015,6,7,14.1145833333333,"Beijing"
2015,6,7,30.3472222222222,"Shanghai"
2015,6,8,20.0625,"Beijing"
2015,6,8,21.1805555555556,"Shanghai"
2015,6,9,56.4583333333333,"Beijing"
2015,6,9,57.3194444444444,"Shanghai"
2015,6,10,78.8131868131868,"Beijing"
2015,6,10,38.375,"Shanghai"
2015,6,11,21.7978723404255,"Beijing"
2015,6,11,56.6111111111111,"Shanghai"
2015,6,12,7.33333333333333,"Beijing"
2015,6,12,63.5833333333333,"Shanghai"
2015,6,13,13.6881720430108,"Beijing"
2015,6,13,61.3472222222222,"Shanghai"
2015,6,14,22.1473684210526,"Beijing"
2015,6,14,42.9444444444444,"Shanghai"
2015,6,15,93.6105263157895,"Beijing"
2015,6,15,48.7746478873239,"Shanghai"
2015,6,16,111.219512195122,"Beijing"
2015,6,16,30.2083333333333,"Shanghai"
2015,6,17,40.0322580645161,"Beijing"
2015,6,17,25.2535211267606,"Shanghai"
2015,6,18,19.6770833333333,"Beijing"
2015,6,18,21.2638888888889,"Shanghai"
2015,6,19,21.5729166666667,"Beijing"
2015,6,19,47.0972222222222,"Shanghai"
2015,6,20,23,"Beijing"
2015,6,20,39.8194444444444,"Shanghai"
2015,6,21,45.09375,"Beijing"
2015,6,21,46.7638888888889,"Shanghai"
2015,6,22,91.96875,"Beijing"
2015,6,22,28.375,"Shanghai"
2015,6,23,183.75,"Beijing"
2015,6,23,56.8472222222222,"Shanghai"
2015,6,24,100.273684210526,"Beijing"
2015,6,24,62.1549295774648,"Shanghai"
2015,6,25,110.326315789474,"Beijing"
2015,6,25,52.5694444444444,"Shanghai"
2015,6,26,98.3780487804878,"Beijing"
2015,6,26,39.125,"Shanghai"
2015,6,27,88.8333333333333,"Beijing"
2015,6,27,14.3333333333333,"Shanghai"
2015,6,28,144.916666666667,"Beijing"
2015,6,28,12.7323943661972,"Shanghai"
2015,6,29,100.904255319149,"Beijing"
2015,6,29,40.5416666666667,"Shanghai"
2015,6,30,14.1976744186047,"Beijing"
2015,6,30,65.5138888888889,"Shanghai"
2015,7,1,17.8850574712644,"Beijing"
2015,7,1,42.8888888888889,"Shanghai"
2015,7,2,9.07291666666667,"Beijing"
2015,7,2,62.6376811594203,"Shanghai"
2015,7,3,23.5894736842105,"Beijing"
2015,7,3,76.7246376811594,"Shanghai"
2015,7,4,31.0123456790123,"Beijing"
2015,7,4,49,"Shanghai"
2015,7,5,62.125,"Beijing"
2015,7,5,23.4366197183099,"Shanghai"
2015,7,6,65.5833333333333,"Beijing"
2015,7,6,19.1515151515152,"Shanghai"
2015,7,7,66.3896103896104,"Beijing"
2015,7,7,18.7361111111111,"Shanghai"
2015,7,8,121.813953488372,"Beijing"
2015,7,8,26.5694444444444,"Shanghai"
2015,7,9,64.8888888888889,"Beijing"
2015,7,9,27.0277777777778,"Shanghai"
2015,7,10,48.1707317073171,"Beijing"
2015,7,10,20.0972222222222,"Shanghai"
2015,7,11,100.604166666667,"Beijing"
2015,7,11,5.58823529411765,"Shanghai"
2015,7,12,104.489583333333,"Beijing"
2015,7,12,20.1971830985915,"Shanghai"
2015,7,13,42.5368421052632,"Beijing"
2015,7,13,74.9861111111111,"Shanghai"
2015,7,14,29.2210526315789,"Beijing"
2015,7,14,74.25,"Shanghai"
2015,7,15,34.4623655913978,"Beijing"
2015,7,15,29.6388888888889,"Shanghai"
2015,7,16,38.4583333333333,"Beijing"
2015,7,16,27.3134328358209,"Shanghai"
2015,7,17,42.3066666666667,"Beijing"
2015,7,17,27.8363636363636,"Shanghai"
2015,7,18,45.7083333333333,"Beijing"
2015,7,18,23.2535211267606,"Shanghai"
2015,7,19,74.7916666666667,"Beijing"
2015,7,19,19,"Shanghai"
2015,7,20,89.8510638297872,"Beijing"
2015,7,20,22.5555555555556,"Shanghai"
2015,7,21,119.81914893617,"Beijing"
2015,7,21,40.3802816901408,"Shanghai"
2015,7,22,57.03125,"Beijing"
2015,7,22,35.3913043478261,"Shanghai"
2015,7,23,45.1,"Beijing"
2015,7,23,37.9861111111111,"Shanghai"
2015,7,24,52.9259259259259,"Beijing"
2015,7,24,36.1944444444444,"Shanghai"
2015,7,25,92.71875,"Beijing"
